"","time","lwp","cth","trel"
"110",40040,44.9703063964844,2560,-0.877777777777778
"111",40044,44.9703063964844,2560,-0.876666666666667
"112",40048,44.9703063964844,2560,-0.875555555555556
"113",40052,35.4431228637695,2560,-0.874444444444444
"114",40056,35.4431228637695,2560,-0.873333333333333
"115",40060,35.4431228637695,2560,-0.872222222222222
"116",40064,35.4431228637695,2560,-0.871111111111111
"117",40068,35.4431228637695,2530,-0.87
"118",40072,13.2729196548462,2500,-0.868888888888889
"119",40076,13.2729196548462,2470,-0.867777777777778
"120",40080,13.2729196548462,2440,-0.866666666666667
"121",40084,13.2729196548462,2410,-0.865555555555556
"122",40088,13.2729196548462,2410,-0.864444444444444
"123",40092,9.14012908935547,2410,-0.863333333333333
"124",40096,9.14012908935547,2410,-0.862222222222222
"125",40100,9.14012908935547,2410,-0.861111111111111
"126",40104,9.14012908935547,2410,-0.86
"127",40108,9.14012908935547,2410,-0.858888888888889
"128",40112,12.7329568862915,2410,-0.857777777777778
"129",40116,12.7329568862915,2410,-0.856666666666667
"130",40120,12.7329568862915,2410,-0.855555555555556
"131",40124,12.7329568862915,2410,-0.854444444444444
"132",40128,12.7329568862915,2410,-0.853333333333333
"133",40132,10.6728286743164,2440,-0.852222222222222
"134",40136,10.6728286743164,2440,-0.851111111111111
"135",40140,10.6728286743164,2440,-0.85
"136",40144,10.6728286743164,2440,-0.848888888888889
"137",40148,10.6728286743164,2470,-0.847777777777778
"138",40152,10.9654169082642,2470,-0.846666666666667
"139",40156,10.9654169082642,2470,-0.845555555555556
"140",40160,10.9654169082642,2470,-0.844444444444444
"141",40164,10.9654169082642,2440,-0.843333333333333
"142",40168,10.9654169082642,2440,-0.842222222222222
"143",40172,9.88413143157959,2410,-0.841111111111111
"144",40176,9.88413143157959,2410,-0.84
"145",40180,9.88413143157959,2410,-0.838888888888889
"146",40184,9.88413143157959,2410,-0.837777777777778
"147",40188,9.88413143157959,2410,-0.836666666666667
"148",40192,6.67616891860962,2410,-0.835555555555556
"149",40196,6.67616891860962,2410,-0.834444444444444
"150",40200,6.67616891860962,2410,-0.833333333333333
"151",40204,6.67616891860962,2440,-0.832222222222222
"152",40208,6.67616891860962,2440,-0.831111111111111
"153",40212,4.26576232910156,2440,-0.83
"154",40216,4.26576232910156,2470,-0.828888888888889
"155",40220,4.26576232910156,2470,-0.827777777777778
"156",40224,4.26576232910156,2470,-0.826666666666667
"157",40228,4.26576232910156,2470,-0.825555555555556
"158",40232,8.76739692687988,2470,-0.824444444444444
"159",40236,8.76739692687988,2500,-0.823333333333333
"160",40240,8.76739692687988,2500,-0.822222222222222
"161",40244,8.76739692687988,2530,-0.821111111111111
"162",40248,8.76739692687988,2560,-0.82
"163",40252,14.7254762649536,2560,-0.818888888888889
"164",40256,14.7254762649536,2590,-0.817777777777778
"165",40260,14.7254762649536,2590,-0.816666666666667
"166",40264,14.7254762649536,2590,-0.815555555555556
"167",40268,14.7254762649536,2590,-0.814444444444444
"168",40272,16.7065200805664,2590,-0.813333333333333
"169",40276,16.7065200805664,2590,-0.812222222222222
"170",40280,16.7065200805664,2590,-0.811111111111111
"171",40284,16.7065200805664,2590,-0.81
"172",40288,16.7065200805664,2620,-0.808888888888889
"173",40292,14.6916208267212,2620,-0.807777777777778
"174",40296,14.6916208267212,2620,-0.806666666666667
"175",40300,14.6916208267212,2650,-0.805555555555556
"176",40304,14.6916208267212,2650,-0.804444444444444
"177",40308,14.6916208267212,2620,-0.803333333333333
"178",40312,12.5298175811768,2590,-0.802222222222222
"179",40316,12.5298175811768,2380,-0.801111111111111
"180",40320,12.5298175811768,2380,-0.8
"181",40324,12.5298175811768,2380,-0.798888888888889
"182",40328,12.5298175811768,2380,-0.797777777777778
"183",40332,0.959350109100342,2380,-0.796666666666667
"184",40336,0.959350109100342,2380,-0.795555555555556
"185",40340,0.959350109100342,2380,-0.794444444444444
"186",40344,0.959350109100342,2380,-0.793333333333333
"187",40348,0.959350109100342,2380,-0.792222222222222
"188",40352,5.95102787017822,2380,-0.791111111111111
"189",40356,5.95102787017822,2380,-0.79
"190",40360,5.95102787017822,2380,-0.788888888888889
"191",40364,5.95102787017822,2380,-0.787777777777778
"192",40368,5.95102787017822,2350,-0.786666666666667
"193",40372,4.06114196777344,2350,-0.785555555555556
"194",40376,4.06114196777344,2320,-0.784444444444444
"195",40380,4.06114196777344,2320,-0.783333333333333
"196",40384,4.06114196777344,2320,-0.782222222222222
"197",40388,4.06114196777344,2320,-0.781111111111111
"198",40392,0.069230891764164,2320,-0.78
"199",40396,0.069230891764164,2320,-0.778888888888889
"200",40400,0.069230891764164,2320,-0.777777777777778
"201",40404,0.069230891764164,2290,-0.776666666666667
"202",40408,0.069230891764164,2290,-0.775555555555556
"203",40412,NA,2290,-0.774444444444444
"204",40416,NA,2290,-0.773333333333333
"205",40420,NA,2290,-0.772222222222222
"206",40424,NA,2290,-0.771111111111111
"207",40428,NA,2290,-0.77
"208",40432,NA,2290,-0.768888888888889
"209",40436,NA,2290,-0.767777777777778
"210",40440,NA,2290,-0.766666666666667
"211",40444,NA,2290,-0.765555555555556
"212",40448,NA,2290,-0.764444444444444
"213",40452,0.0891743749380112,2290,-0.763333333333333
"214",40456,0.0891743749380112,2260,-0.762222222222222
"215",40460,0.0891743749380112,2260,-0.761111111111111
"216",40464,0.0891743749380112,2260,-0.76
"217",40468,0.0891743749380112,2260,-0.758888888888889
"218",40472,0.485150754451752,2260,-0.757777777777778
"219",40476,0.485150754451752,2260,-0.756666666666667
"220",40480,0.485150754451752,2260,-0.755555555555556
"221",40484,0.485150754451752,2290,-0.754444444444444
"222",40488,0.485150754451752,2290,-0.753333333333333
"223",40492,NA,2290,-0.752222222222222
"224",40496,NA,2290,-0.751111111111111
"225",40500,NA,2290,-0.75
"226",40504,NA,2290,-0.748888888888889
"227",40508,NA,2290,-0.747777777777778
"228",40512,NA,2290,-0.746666666666667
"229",40516,NA,2290,-0.745555555555556
"230",40520,NA,2290,-0.744444444444444
"231",40524,NA,2290,-0.743333333333333
"232",40528,NA,2290,-0.742222222222222
"233",40532,NA,2290,-0.741111111111111
"234",40536,NA,2290,-0.74
"235",40540,NA,2290,-0.738888888888889
"236",40544,NA,2290,-0.737777777777778
"237",40548,NA,2260,-0.736666666666667
"238",40552,NA,2260,-0.735555555555556
"239",40556,NA,2260,-0.734444444444444
"240",40560,NA,2260,-0.733333333333333
"241",40564,NA,2260,-0.732222222222222
"242",40568,NA,2260,-0.731111111111111
"243",40572,1.24730908870697,2260,-0.73
"244",40576,1.24730908870697,2230,-0.728888888888889
"245",40580,1.24730908870697,2230,-0.727777777777778
"246",40584,1.24730908870697,2230,-0.726666666666667
"247",40588,1.24730908870697,2200,-0.725555555555556
"248",40592,NA,2200,-0.724444444444444
"249",40596,NA,2200,-0.723333333333333
"250",40600,NA,2200,-0.722222222222222
"251",40604,NA,2200,-0.721111111111111
"252",40608,NA,2230,-0.72
"253",40612,NA,2230,-0.718888888888889
"254",40616,NA,2200,-0.717777777777778
"255",40620,NA,2200,-0.716666666666667
"256",40624,NA,2200,-0.715555555555556
"257",40628,NA,2200,-0.714444444444444
"258",40632,NA,2200,-0.713333333333333
"259",40636,NA,2200,-0.712222222222222
"260",40640,NA,2200,-0.711111111111111
"261",40644,NA,2200,-0.71
"262",40648,NA,2200,-0.708888888888889
"263",40652,2.21867060661316,2200,-0.707777777777778
"264",40656,2.21867060661316,2200,-0.706666666666667
"265",40660,2.21867060661316,2200,-0.705555555555556
"266",40664,2.21867060661316,2170,-0.704444444444444
"267",40668,2.21867060661316,2170,-0.703333333333333
"268",40672,NA,2140,-0.702222222222222
"269",40676,NA,2140,-0.701111111111111
"270",40680,NA,2140,-0.7
"271",40684,NA,2140,-0.698888888888889
"272",40688,NA,2140,-0.697777777777778
"273",40692,NA,2140,-0.696666666666667
"274",40696,NA,2110,-0.695555555555556
"275",40700,NA,2110,-0.694444444444444
"276",40704,NA,2140,-0.693333333333333
"277",40708,NA,2140,-0.692222222222222
"278",40712,NA,2140,-0.691111111111111
"279",40716,NA,2140,-0.69
"280",40720,NA,2140,-0.688888888888889
"281",40724,NA,2140,-0.687777777777778
"282",40728,NA,2140,-0.686666666666667
"283",40732,NA,2140,-0.685555555555556
"284",40736,NA,2140,-0.684444444444444
"285",40740,NA,2140,-0.683333333333333
"286",40744,NA,2140,-0.682222222222222
"287",40748,NA,2110,-0.681111111111111
"288",40752,0.632088005542755,2110,-0.68
"289",40756,0.632088005542755,2110,-0.678888888888889
"290",40760,0.632088005542755,2080,-0.677777777777778
"291",40764,0.632088005542755,2080,-0.676666666666667
"292",40768,0.632088005542755,2080,-0.675555555555556
"293",40772,NA,2080,-0.674444444444444
"294",40776,NA,2080,-0.673333333333333
"295",40780,NA,2080,-0.672222222222222
"296",40784,NA,2110,-0.671111111111111
"297",40788,NA,2110,-0.67
"298",40792,NA,2110,-0.668888888888889
"299",40796,NA,2110,-0.667777777777778
"300",40800,NA,2110,-0.666666666666667
"301",40804,NA,2110,-0.665555555555556
"302",40808,NA,2110,-0.664444444444444
"303",40812,NA,2140,-0.663333333333333
"304",40816,NA,2140,-0.662222222222222
"305",40820,NA,2110,-0.661111111111111
"306",40824,NA,2110,-0.66
"307",40828,NA,2080,-0.658888888888889
"308",40832,NA,2080,-0.657777777777778
"309",40836,NA,2080,-0.656666666666667
"310",40840,NA,2080,-0.655555555555556
"311",40844,NA,2110,-0.654444444444444
"312",40848,NA,2110,-0.653333333333333
"313",40852,NA,2140,-0.652222222222222
"314",40856,NA,2140,-0.651111111111111
"315",40860,NA,2140,-0.65
"316",40864,NA,2140,-0.648888888888889
"317",40868,NA,2110,-0.647777777777778
"318",40872,NA,2110,-0.646666666666667
"319",40876,NA,2110,-0.645555555555556
"320",40880,NA,2110,-0.644444444444444
"321",40884,NA,2110,-0.643333333333333
"322",40888,NA,2110,-0.642222222222222
"323",40892,NA,2110,-0.641111111111111
"324",40896,NA,2110,-0.64
"325",40900,NA,2110,-0.638888888888889
"326",40904,NA,2110,-0.637777777777778
"327",40908,NA,2080,-0.636666666666667
"328",40912,6.50471687316895,2080,-0.635555555555556
"329",40916,6.50471687316895,2080,-0.634444444444444
"330",40920,6.50471687316895,2050,-0.633333333333333
"331",40924,6.50471687316895,2050,-0.632222222222222
"332",40928,6.50471687316895,2020,-0.631111111111111
"333",40932,4.81819677352905,2020,-0.63
"334",40936,4.81819677352905,2020,-0.628888888888889
"335",40940,4.81819677352905,2020,-0.627777777777778
"336",40944,4.81819677352905,2020,-0.626666666666667
"337",40948,4.81819677352905,2020,-0.625555555555556
"338",40952,12.0065011978149,2020,-0.624444444444444
"339",40956,12.0065011978149,2020,-0.623333333333333
"340",40960,12.0065011978149,2050,-0.622222222222222
"341",40964,12.0065011978149,2050,-0.621111111111111
"342",40968,12.0065011978149,2050,-0.62
"343",40972,47.8410186767578,2050,-0.618888888888889
"344",40976,47.8410186767578,2050,-0.617777777777778
"345",40980,47.8410186767578,2050,-0.616666666666667
"346",40984,47.8410186767578,2050,-0.615555555555556
"347",40988,47.8410186767578,2050,-0.614444444444444
"348",40992,48.7816047668457,2050,-0.613333333333333
"349",40996,48.7816047668457,2050,-0.612222222222222
"350",41000,48.7816047668457,2020,-0.611111111111111
"351",41004,48.7816047668457,2020,-0.61
"352",41008,48.7816047668457,2020,-0.608888888888889
"353",41012,78.4912261962891,2020,-0.607777777777778
"354",41016,78.4912261962891,1990,-0.606666666666667
"355",41020,78.4912261962891,1990,-0.605555555555556
"356",41024,78.4912261962891,1990,-0.604444444444444
"357",41028,78.4912261962891,1990,-0.603333333333333
"358",41032,71.3443145751953,1990,-0.602222222222222
"359",41036,71.3443145751953,1990,-0.601111111111111
"360",41040,71.3443145751953,1990,-0.6
"361",41044,71.3443145751953,1990,-0.598888888888889
"362",41048,71.3443145751953,1990,-0.597777777777778
"363",41052,145.589111328125,1990,-0.596666666666667
"364",41056,145.589111328125,1990,-0.595555555555556
"365",41060,145.589111328125,1990,-0.594444444444444
"366",41064,145.589111328125,1990,-0.593333333333333
"367",41068,145.589111328125,1960,-0.592222222222222
"368",41072,46.7188034057617,1960,-0.591111111111111
"369",41076,46.7188034057617,1960,-0.59
"370",41080,46.7188034057617,1960,-0.588888888888889
"371",41084,46.7188034057617,1930,-0.587777777777778
"372",41088,46.7188034057617,1930,-0.586666666666667
"373",41092,33.5985565185547,1930,-0.585555555555556
"374",41096,33.5985565185547,1930,-0.584444444444444
"375",41100,33.5985565185547,1960,-0.583333333333333
"376",41104,33.5985565185547,1960,-0.582222222222222
"377",41108,33.5985565185547,1990,-0.581111111111111
"378",41112,32.6084976196289,1990,-0.58
"379",41116,32.6084976196289,1990,-0.578888888888889
"380",41120,32.6084976196289,1990,-0.577777777777778
"381",41124,32.6084976196289,1990,-0.576666666666667
"382",41128,32.6084976196289,1990,-0.575555555555556
"383",41132,20.0113182067871,2290,-0.574444444444444
"384",41136,20.0113182067871,2320,-0.573333333333333
"385",41140,20.0113182067871,2350,-0.572222222222222
"386",41144,20.0113182067871,2380,-0.571111111111111
"387",41148,20.0113182067871,2410,-0.57
"388",41152,126.785636901855,2410,-0.568888888888889
"389",41156,126.785636901855,2410,-0.567777777777778
"390",41160,126.785636901855,2440,-0.566666666666667
"391",41164,126.785636901855,2440,-0.565555555555556
"392",41168,126.785636901855,2440,-0.564444444444444
"393",41172,411.899627685547,2440,-0.563333333333333
"394",41176,411.899627685547,2440,-0.562222222222222
"395",41180,411.899627685547,2440,-0.561111111111111
"396",41184,411.899627685547,2440,-0.56
"397",41188,411.899627685547,2440,-0.558888888888889
"398",41192,467.4072265625,2440,-0.557777777777778
"399",41196,467.4072265625,2440,-0.556666666666667
"400",41200,467.4072265625,2440,-0.555555555555556
"401",41204,467.4072265625,2440,-0.554444444444444
"402",41208,467.4072265625,2440,-0.553333333333333
"403",41212,470.063812255859,2440,-0.552222222222222
"404",41216,470.063812255859,2440,-0.551111111111111
"405",41220,470.063812255859,2440,-0.55
"406",41224,470.063812255859,2440,-0.548888888888889
"407",41228,470.063812255859,2440,-0.547777777777778
"408",41232,450.893676757812,2440,-0.546666666666667
"409",41236,450.893676757812,2470,-0.545555555555556
"410",41240,450.893676757812,2470,-0.544444444444444
"411",41244,450.893676757812,2470,-0.543333333333333
"412",41248,450.893676757812,2470,-0.542222222222222
"413",41252,411.249633789062,2470,-0.541111111111111
"414",41256,411.249633789062,2470,-0.54
"415",41260,411.249633789062,2440,-0.538888888888889
"416",41264,411.249633789062,2440,-0.537777777777778
"417",41268,411.249633789062,2440,-0.536666666666667
"418",41272,317.928649902344,2410,-0.535555555555556
"419",41276,317.928649902344,2410,-0.534444444444444
"420",41280,317.928649902344,2410,-0.533333333333333
"421",41284,317.928649902344,2410,-0.532222222222222
"422",41288,317.928649902344,2410,-0.531111111111111
"423",41292,319.741577148438,2410,-0.53
"424",41296,319.741577148438,2410,-0.528888888888889
"425",41300,319.741577148438,2410,-0.527777777777778
"426",41304,319.741577148438,2380,-0.526666666666667
"427",41308,319.741577148438,2380,-0.525555555555556
"428",41312,187.641082763672,2380,-0.524444444444444
"429",41316,187.641082763672,2380,-0.523333333333333
"430",41320,187.641082763672,2380,-0.522222222222222
"431",41324,187.641082763672,2380,-0.521111111111111
"432",41328,187.641082763672,2410,-0.52
"433",41332,174.228622436523,2410,-0.518888888888889
"434",41336,174.228622436523,2410,-0.517777777777778
"435",41340,174.228622436523,2410,-0.516666666666667
"436",41344,174.228622436523,2410,-0.515555555555556
"437",41348,174.228622436523,2380,-0.514444444444444
"438",41352,64.7251663208008,2380,-0.513333333333333
"439",41356,64.7251663208008,2380,-0.512222222222222
"440",41360,64.7251663208008,2380,-0.511111111111111
"441",41364,64.7251663208008,2380,-0.51
"442",41368,64.7251663208008,2410,-0.508888888888889
"443",41372,72.2545928955078,2410,-0.507777777777778
"444",41376,72.2545928955078,2410,-0.506666666666667
"445",41380,72.2545928955078,2410,-0.505555555555556
"446",41384,72.2545928955078,2410,-0.504444444444444
"447",41388,72.2545928955078,2410,-0.503333333333333
"448",41392,146.966903686523,2410,-0.502222222222222
"449",41396,146.966903686523,2410,-0.501111111111111
"450",41400,146.966903686523,2410,-0.5
"451",41404,146.966903686523,2410,-0.498888888888889
"452",41408,146.966903686523,2410,-0.497777777777778
"453",41412,170.240737915039,2410,-0.496666666666667
"454",41416,170.240737915039,2410,-0.495555555555556
"455",41420,170.240737915039,2410,-0.494444444444444
"456",41424,170.240737915039,2410,-0.493333333333333
"457",41428,170.240737915039,2410,-0.492222222222222
"458",41432,121.142791748047,2410,-0.491111111111111
"459",41436,121.142791748047,2410,-0.49
"460",41440,121.142791748047,2410,-0.488888888888889
"461",41444,121.142791748047,2380,-0.487777777777778
"462",41448,121.142791748047,2380,-0.486666666666667
"463",41452,119.75707244873,2380,-0.485555555555556
"464",41456,119.75707244873,2380,-0.484444444444444
"465",41460,119.75707244873,2380,-0.483333333333333
"466",41464,119.75707244873,2380,-0.482222222222222
"467",41468,119.75707244873,2350,-0.481111111111111
"468",41472,98.5865478515625,2350,-0.48
"469",41476,98.5865478515625,2350,-0.478888888888889
"470",41480,98.5865478515625,2350,-0.477777777777778
"471",41484,98.5865478515625,2350,-0.476666666666667
"472",41488,98.5865478515625,2350,-0.475555555555556
"473",41492,65.2963638305664,2350,-0.474444444444444
"474",41496,65.2963638305664,2350,-0.473333333333333
"475",41500,65.2963638305664,2350,-0.472222222222222
"476",41504,65.2963638305664,2350,-0.471111111111111
"477",41508,65.2963638305664,2350,-0.47
"478",41512,17.7395286560059,2350,-0.468888888888889
"479",41516,17.7395286560059,2380,-0.467777777777778
"480",41520,17.7395286560059,2380,-0.466666666666667
"481",41524,17.7395286560059,2380,-0.465555555555556
"482",41528,17.7395286560059,2380,-0.464444444444444
"483",41532,67.4853897094727,2380,-0.463333333333333
"484",41536,67.4853897094727,2380,-0.462222222222222
"485",41540,67.4853897094727,2410,-0.461111111111111
"486",41544,67.4853897094727,2410,-0.46
"487",41548,67.4853897094727,2410,-0.458888888888889
"488",41552,61.6197357177734,2410,-0.457777777777778
"489",41556,61.6197357177734,2410,-0.456666666666667
"490",41560,61.6197357177734,2410,-0.455555555555556
"491",41564,61.6197357177734,2410,-0.454444444444444
"492",41568,61.6197357177734,2410,-0.453333333333333
"493",41572,136.215042114258,2410,-0.452222222222222
"494",41576,136.215042114258,2410,-0.451111111111111
"495",41580,136.215042114258,2410,-0.45
"496",41584,136.215042114258,2410,-0.448888888888889
"497",41588,136.215042114258,2380,-0.447777777777778
"498",41592,158.931259155273,2380,-0.446666666666667
"499",41596,158.931259155273,2380,-0.445555555555556
"500",41600,158.931259155273,2380,-0.444444444444444
"501",41604,158.931259155273,2380,-0.443333333333333
"502",41608,158.931259155273,2680,-0.442222222222222
"503",41612,103.864524841309,2710,-0.441111111111111
"504",41616,103.864524841309,2710,-0.44
"505",41620,103.864524841309,2680,-0.438888888888889
"506",41624,103.864524841309,2680,-0.437777777777778
"507",41628,103.864524841309,2650,-0.436666666666667
"508",41632,72.4720916748047,2650,-0.435555555555556
"509",41636,72.4720916748047,2620,-0.434444444444444
"510",41640,72.4720916748047,2620,-0.433333333333333
"511",41644,72.4720916748047,2590,-0.432222222222222
"512",41648,72.4720916748047,2590,-0.431111111111111
"513",41652,39.7384872436523,2590,-0.43
"514",41656,39.7384872436523,2590,-0.428888888888889
"515",41660,39.7384872436523,2590,-0.427777777777778
"516",41664,39.7384872436523,2590,-0.426666666666667
"517",41668,39.7384872436523,2590,-0.425555555555556
"518",41672,6.99519634246826,2590,-0.424444444444444
"519",41676,6.99519634246826,2590,-0.423333333333333
"520",41680,6.99519634246826,2590,-0.422222222222222
"521",41684,6.99519634246826,2560,-0.421111111111111
"522",41688,6.99519634246826,2560,-0.42
"523",41692,15.8582592010498,2560,-0.418888888888889
"524",41696,15.8582592010498,2560,-0.417777777777778
"525",41700,15.8582592010498,2530,-0.416666666666667
"526",41704,15.8582592010498,2530,-0.415555555555556
"527",41708,15.8582592010498,2530,-0.414444444444444
"528",41712,18.3096485137939,2530,-0.413333333333333
"529",41716,18.3096485137939,2530,-0.412222222222222
"530",41720,18.3096485137939,2530,-0.411111111111111
"531",41724,18.3096485137939,2530,-0.41
"532",41728,18.3096485137939,2530,-0.408888888888889
"533",41732,31.1017932891846,2530,-0.407777777777778
"534",41736,31.1017932891846,2530,-0.406666666666667
"535",41740,31.1017932891846,2530,-0.405555555555556
"536",41744,31.1017932891846,2500,-0.404444444444444
"537",41748,31.1017932891846,2530,-0.403333333333333
"538",41752,35.7038497924805,2560,-0.402222222222222
"539",41756,35.7038497924805,2620,-0.401111111111111
"540",41760,35.7038497924805,2650,-0.4
"541",41764,35.7038497924805,2680,-0.398888888888889
"542",41768,35.7038497924805,2680,-0.397777777777778
"543",41772,32.6276741027832,2680,-0.396666666666667
"544",41776,32.6276741027832,2680,-0.395555555555556
"545",41780,32.6276741027832,2710,-0.394444444444444
"546",41784,32.6276741027832,2710,-0.393333333333333
"547",41788,32.6276741027832,2680,-0.392222222222222
"548",41792,54.2719802856445,2680,-0.391111111111111
"549",41796,54.2719802856445,2680,-0.39
"550",41800,54.2719802856445,2680,-0.388888888888889
"551",41804,54.2719802856445,2680,-0.387777777777778
"552",41808,54.2719802856445,2680,-0.386666666666667
"553",41812,42.8080139160156,2710,-0.385555555555556
"554",41816,42.8080139160156,2710,-0.384444444444444
"555",41820,42.8080139160156,2710,-0.383333333333333
"556",41824,42.8080139160156,2710,-0.382222222222222
"557",41828,42.8080139160156,2710,-0.381111111111111
"558",41832,60.2259635925293,2710,-0.38
"559",41836,60.2259635925293,2710,-0.378888888888889
"560",41840,60.2259635925293,2710,-0.377777777777778
"561",41844,60.2259635925293,2710,-0.376666666666667
"562",41848,60.2259635925293,2710,-0.375555555555556
"563",41852,83.5633544921875,2710,-0.374444444444444
